timestamp,drawn_number,black,red,white,total_bet_black,total_bet_black_robot,total_bet_red,total_bet_red_robot,total_bet_white,total_bet_white_robot,total,total_paid,profit,profit_%
22806,0,0,0,1,32626,"3262,6",46686,"4668,6",14605,2921,"101848,2",163576,"-61727,8","-0,6060764942"
22807,0,0,0,1,16978,"1697,8",39025,"3902,5",48457,"9691,4","110060,3","542718,4","-432658,1","-3,931100497"
22808,12,1,0,0,20095,"2009,5",47144,"4714,4",17337,"3467,4","91299,9",36171,"55128,9","0,603822129"
22809,3,0,1,0,21017,"2101,7",17271,"1727,1",39529,"7905,8","81645,8","31087,8",50558,"0,6192357721"
22810,8,1,0,0,16837,"1683,7",16670,1667,35290,7058,"72147,7","30306,6","41841,1","0,5799367132"
22811,3,0,1,0,23211,"2321,1",37818,"3781,8",36896,"7379,2","104027,9","68072,4","35955,5","0,3456332388"
22812,0,0,0,1,25993,"2599,3",27773,"2777,3",28395,5679,"87537,6",318024,"-230486,4","-2,632998848"
22813,8,1,0,0,38763,"3876,3",47053,"4705,3",20263,"4052,6","114660,6","69773,4","44887,2","0,3914788515"
22814,2,0,1,0,10856,"1085,6",14982,"1498,2",17671,"3534,2","46092,8","26967,6","19125,2","0,414928145"
22815,2,0,1,0,34507,"3450,7",13151,"1315,1",36086,"7217,2","88509,8","23671,8",64838,"0,7325516496"
22816,13,1,0,0,44557,"4455,7",13740,1374,30853,"6170,6","94979,7","80202,6","14777,1","0,1555816664"
22817,13,1,0,0,46192,"4619,2",44121,"4412,1",12833,"2566,6","112177,3","83145,6","29031,7","0,2588019145"
22818,1,0,1,0,31297,"3129,7",47448,"4744,8",31193,"6238,6","117812,5","85406,4","32406,1","0,2750650398"
22819,11,1,0,0,45572,"4557,2",47202,"4720,2",11614,"2322,8","113665,4","82029,6","31635,8","0,2783239227"
22820,5,0,1,0,40287,"4028,7",20686,"2068,6",18805,3761,"85875,3","37234,8","48640,5","0,5664085016"
22821,12,1,0,0,18387,"1838,7",35293,"3529,3",15873,"3174,6",74921,"33096,6","41824,4","0,5582466865"
22822,9,1,0,0,45940,4594,45786,"4578,6",20299,"4059,8","121197,6",82692,"38505,6","0,3177092616"
22823,14,1,0,0,42628,"4262,8",27686,"2768,6",44443,"8888,6","121788,4","76730,4",45058,"0,3699695538"
22824,8,1,0,0,11765,"1176,5",14240,1424,17997,"3599,4","46602,5",21177,"25425,5","0,5455823185"
22825,5,0,1,0,20779,"2077,9",40122,"4012,2",19009,"3801,8","86000,1","72219,6","13780,5","0,1602381858"
22826,14,1,0,0,11101,"1110,1",47244,"4724,4",40374,"8074,8","104553,5","19981,8","84571,7","0,8088844467"
22827,0,0,0,1,29697,"2969,7",25260,2526,24881,"4976,2","85333,7","278667,2","-193333,5","-2,265617218"
22828,2,0,1,0,26986,"2698,6",44552,"4455,2",26789,"5357,8","105480,8","80193,6","25287,2","0,2397327286"
22829,11,1,0,0,22769,"2276,9",26906,"2690,6",33055,6611,"87697,5","40984,2","46713,3","0,532663987"
22830,11,1,0,0,47686,"4768,6",32438,"3243,8",49042,"9808,4","137178,4","85834,8","51343,6","0,3742834149"
22831,5,0,1,0,22059,"2205,9",23308,"2330,8",18111,"3622,2","68014,7","41954,4","26060,3","0,3831568764"
22832,5,0,1,0,46445,"4644,5",24705,"2470,5",37280,7456,115545,44469,71076,"0,6151369596"
22833,14,1,0,0,29757,"2975,7",15505,"1550,5",11829,"2365,8","61617,2","53562,6","8054,6","0,1307199938"
22834,8,1,0,0,46910,4691,41202,"4120,2",46492,"9298,4","143415,2",84438,"58977,2","0,4112339557"
22835,9,1,0,0,20713,"2071,3",20947,"2094,7",13999,"2799,8",59825,"37283,4","22541,6","0,3767923109"
22836,12,1,0,0,13306,"1330,6",42403,"4240,3",41054,"8210,8","102333,9","23950,8","78383,1","0,7659543905"
22837,13,1,0,0,49060,4906,20649,"2064,9",22465,4493,"99144,9",88308,"10836,9","0,1093036556"
22838,0,0,0,1,21134,"2113,4",33217,"3321,7",27903,"5580,6","87689,1","312513,6","-224824,5","-2,563881942"
22839,3,0,1,0,45218,"4521,8",36041,"3604,1",42487,"8497,4","131871,9","64873,8","66998,1","0,5080544073"
22840,10,1,0,0,15000,1500,41841,"4184,1",14038,"2807,6","76563,1",27000,"49563,1","0,6473497024"
22841,5,0,1,0,34232,"3423,2",40962,"4096,2",15155,3031,"97868,4","73731,6","24136,8","0,2466250598"
22842,4,0,1,0,30886,"3088,6",18333,"1833,3",11705,2341,"65845,9","32999,4","32846,5","0,4988389558"
22843,10,1,0,0,26972,"2697,2",22250,2225,45509,"9101,8","99653,2","48549,6","51103,6","0,5128144405"
22844,7,0,1,0,36863,"3686,3",11496,"1149,6",36289,"7257,8","89483,9","20692,8","68791,1","0,7687539323"
22845,4,0,1,0,22726,"2272,6",11825,"1182,5",18656,"3731,2","56662,1",21285,"35377,1","0,6243520801"
22846,8,1,0,0,46063,"4606,3",10888,"1088,8",19344,"3868,8","81990,1","82913,4","-923,3","-0,01126111567"
22847,4,0,1,0,30977,"3097,7",22622,"2262,2",47410,9482,"106368,9","40719,6","65649,3","0,6171850983"
22848,11,1,0,0,16018,"1601,8",23570,2357,15005,3001,"58551,8","28832,4","29719,4","0,5075744896"
22849,5,0,1,0,33383,"3338,3",34297,"3429,7",24456,"4891,2",98904,"61734,6","37169,4","0,3758129095"
22850,0,0,0,1,37488,"3748,8",43049,"4304,9",25352,"5070,4","113942,7","283942,4","-169999,7","-1,491975353"
22851,10,1,0,0,41370,4137,11943,"1194,3",18032,"3606,4","76676,3",74466,"2210,3","0,0288263779"
22852,8,1,0,0,42457,"4245,7",32135,"3213,5",22924,"4584,8","104975,2","76422,6","28552,6","0,2719937661"
22853,10,1,0,0,43101,"4310,1",27616,"2761,6",20360,4072,"98148,7","77581,8","20566,9","0,209548369"
22854,12,1,0,0,24397,"2439,7",44053,"4405,3",10983,"2196,6",86278,"43914,6","42363,4","0,4910104546"
22855,8,1,0,0,14461,"1446,1",31060,3106,16137,"3227,4","66210,1","26029,8","40180,3","0,6068605847"
22856,14,1,0,0,44311,"4431,1",49570,4957,39233,"7846,6","142502,1","79759,8","62742,3","0,4402903536"
22857,10,1,0,0,36160,3616,29491,"2949,1",33388,"6677,6","105604,1",65088,"40516,1","0,3836602935"
22858,2,0,1,0,44088,"4408,8",15432,"1543,2",20282,"4056,4",85754,"27777,6","57976,4","0,6760780838"
22859,8,1,0,0,32772,"3277,2",28601,"2860,1",15537,"3107,4","83047,3","58989,6","24057,7","0,2896867207"
22860,1,0,1,0,15621,"1562,1",24644,"2464,4",46454,"9290,8","90745,5","44359,2","46386,3","0,5111691489"
22861,1,0,1,0,35003,"3500,3",46154,"4615,4",42154,"8430,8","131426,7","83077,2","48349,5","0,3678818688"
22862,9,1,0,0,21904,"2190,4",46706,"4670,6",14418,"2883,6",89889,"39427,2","50461,8","0,5613790341"
22863,6,0,1,0,24509,"2450,9",19011,"1901,1",12307,"2461,4",60179,"34219,8","25959,2","0,4313664235"
22864,6,0,1,0,37431,"3743,1",40675,"4067,5",34297,"6859,4","120213,6",73215,"46998,6","0,3909590928"
22865,14,1,0,0,17875,"1787,5",33316,"3331,6",20592,"4118,4","76902,1",32175,"44727,1","0,5816109053"
22866,5,0,1,0,22853,"2285,3",41678,"4167,8",28257,"5651,4","99241,1","75020,4","24220,7","0,244059165"
22867,4,0,1,0,45180,4518,20521,"2052,1",28663,"5732,6","100934,1","36937,8","63996,3","0,6340404284"
22868,9,1,0,0,46823,"4682,3",18431,"1843,1",10243,"2048,6","82022,4","84281,4",-2259,"-0,02754125702"
22869,12,1,0,0,26603,"2660,3",29479,"2947,9",17672,"3534,4","79362,2","47885,4","31476,8","0,3966220694"
22870,13,1,0,0,40610,4061,42409,"4240,9",12554,"2510,8","103874,9",73098,"30776,9","0,2962881312"
22871,12,1,0,0,31473,"3147,3",32669,"3266,9",27551,"5510,2","98107,2","56651,4","41455,8","0,4225561427"
22872,6,0,1,0,43555,"4355,5",26060,2606,16688,"3337,6","93264,5",46908,"46356,5","0,4970433552"
22873,14,1,0,0,46864,"4686,4",24673,"2467,3",21868,"4373,6","100558,7","84355,2","16203,5","0,1611347402"
22874,8,1,0,0,45288,"4528,8",26093,"2609,3",35825,7165,"114344,1","81518,4","32825,7","0,2870782139"
22875,13,1,0,0,32328,"3232,8",10220,1022,11776,"2355,2","58578,8","58190,4","388,4","0,006630385054"
22876,6,0,1,0,30252,"3025,2",47018,"4701,8",45733,"9146,6",130730,"84632,4","46097,6","0,3526168439"
22877,12,1,0,0,43666,"4366,6",30545,"3054,5",44533,"8906,6","126165,1","78598,8","47566,3","0,3770163064"
22878,0,0,0,1,28310,2831,49469,"4946,9",21868,"4373,6","107424,9","244921,6","-137496,7","-1,279933237"
22879,9,1,0,0,38013,"3801,3",28778,"2877,8",22399,"4479,8","95869,1","68423,4","27445,7","0,2862830672"
22880,10,1,0,0,19637,"1963,7",37109,"3710,9",25288,"5057,6","87708,6","35346,6",52362,"0,5969996101"
22881,5,0,1,0,16359,"1635,9",21804,"2180,4",22869,"4573,8","64848,3","39247,2","25601,1","0,3947844431"
22882,10,1,0,0,10830,1083,26071,"2607,1",32065,6413,"72656,1",19494,"53162,1","0,73169493"
22883,3,0,1,0,25337,"2533,7",17150,1715,13410,2682,"60145,7",30870,"29275,7","0,4867463509"
22884,10,1,0,0,31077,"3107,7",32962,"3296,2",43908,"8781,6","114350,9","55938,6","58412,3","0,5108162682"
22885,8,1,0,0,20343,"2034,3",24422,"2442,2",31101,"6220,2","80342,5","36617,4","43725,1","0,5442337493"
22886,0,0,0,1,21616,"2161,6",43554,"4355,4",25999,"5199,8",97686,"291188,8","-193502,8","-1,980865221"
22887,5,0,1,0,35530,3553,32466,"3246,6",23161,"4632,2","97956,6","58438,8","39517,8","0,4034215152"
22888,12,1,0,0,18757,"1875,7",36857,"3685,7",46833,"9366,6","108008,4","33762,6","74245,8","0,6874076461"
22889,7,0,1,0,26743,"2674,3",32529,"3252,9",17494,"3498,8","82693,2","58552,2",24141,"0,2919345242"
22890,7,0,1,0,20934,"2093,4",41442,"4144,2",49623,"9924,6","118236,6","74595,6",43641,"0,3690989085"
22891,12,1,0,0,41098,"4109,8",36301,"3630,1",47732,"9546,4","132870,9","73976,4","58894,5","0,4432460381"
22892,10,1,0,0,45097,"4509,7",36565,"3656,5",11993,"2398,6","101821,2","81174,6","20646,6","0,2027730964"
22893,10,1,0,0,16672,"1667,2",43862,"4386,2",15283,"3056,6","81870,4","30009,6","51860,8","0,6334499404"
22894,0,0,0,1,48914,"4891,4",34134,"3413,4",27070,5414,"118422,8",303184,"-184761,2","-1,560182668"
22895,10,1,0,0,38913,"3891,3",13528,"1352,8",27413,"5482,6","85098,1","70043,4","15054,7","0,1769099428"
22896,0,0,0,1,15541,"1554,1",23946,"2394,6",22292,"4458,4","65727,7","249670,4","-183942,7","-2,798556773"
22897,10,1,0,0,33322,"3332,2",32672,"3267,2",27114,"5422,8","99707,4","59979,6","39727,8","0,3984438467"
22898,2,0,1,0,30015,"3001,5",39603,"3960,3",10431,"2086,2","87010,8","71285,4","15725,4","0,1807292888"
22899,11,1,0,0,29036,"2903,6",20334,"2033,4",24713,"4942,6",79020,"52264,8","26755,2","0,3385876993"
22900,5,0,1,0,44673,"4467,3",12288,"1228,8",49234,"9846,8","111891,1","22118,4","89772,7","0,8023220792"
22901,4,0,1,0,42924,"4292,4",49376,"4937,6",35488,"7097,6",137018,"88876,8","48141,2","0,3513494577"
22902,9,1,0,0,29655,"2965,5",21160,2116,31163,"6232,6","87059,5",53379,"33680,5","0,386867602"
22903,1,0,1,0,22235,"2223,5",33832,"3383,2",40752,"8150,4","102425,7","60897,6","41528,1","0,4054460941"
22904,7,0,1,0,28593,"2859,3",19970,1997,13043,"2608,6","66462,3",35946,"30516,3","0,4591520305"
22905,12,1,0,0,24795,"2479,5",47832,"4783,2",45802,"9160,4","125691,7",44631,"81060,7","0,6449168879"
22906,3,0,1,0,14688,"1468,8",27848,"2784,8",37531,"7506,2","84320,6","50126,4","34194,2","0,4055260518"
22907,0,0,0,1,43911,"4391,1",22917,"2291,7",26649,"5329,8","100159,8","298468,8",-198309,"-1,979926078"
22908,11,1,0,0,14868,"1486,8",26758,"2675,8",25690,5138,"71478,6","26762,4","44716,2","0,6255886377"
22909,9,1,0,0,40971,"4097,1",13978,"1397,8",43904,"8780,8","104347,9","73747,8","30600,1","0,2932507506"
22910,14,1,0,0,36389,"3638,9",48382,"4838,2",34334,"6866,8","127582,1","65500,2","62081,9","0,4866035282"
22911,12,1,0,0,28074,"2807,4",28490,2849,17491,"3498,2","79711,4","50533,2","29178,2","0,3660480182"
22912,7,0,1,0,48810,4881,19129,"1912,9",15764,"3152,8","90496,9","34432,2","56064,7","0,6195206687"
22913,14,1,0,0,47563,"4756,3",23648,"2364,8",46713,"9342,6","125045,1","85613,4","39431,7","0,3153398254"
22914,7,0,1,0,32695,"3269,5",34284,"3428,4",24387,"4877,4","98063,9","61711,2","36352,7","0,3707042041"
22915,12,1,0,0,42314,"4231,4",30904,"3090,4",28679,"5735,8","109218,8","76165,2","33053,6","0,3026365424"
22916,8,1,0,0,13688,"1368,8",22292,"2229,2",17959,"3591,8",57537,"24638,4","32898,6","0,5717816362"
22917,7,0,1,0,22826,"2282,6",32770,3277,42276,"8455,2","103431,6",58986,"44445,6","0,4297100693"
22918,11,1,0,0,15938,"1593,8",19721,"1972,1",45590,9118,"84814,9","28688,4","56126,5","0,6617528288"
22919,9,1,0,0,13094,"1309,4",33463,"3346,3",47931,"9586,2","99143,7","23569,2","75574,5","0,762272338"
22920,10,1,0,0,12520,1252,29097,"2909,7",44945,8989,"90723,7",22536,"68187,7","0,7515974326"
22921,7,0,1,0,41025,"4102,5",19721,"1972,1",34778,"6955,6","101598,6","35497,8","66100,8","0,6506073903"
22922,0,0,0,1,32922,"3292,2",28755,"2875,5",23125,4625,"90969,7",259000,"-168030,3","-1,847101837"
22923,13,1,0,0,30512,"3051,2",23023,"2302,3",10972,"2194,4","69860,5","54921,6","14938,9","0,2138390077"
22924,11,1,0,0,20326,"2032,6",19842,"1984,2",45700,9140,"89884,8","36586,8",53298,"0,5929589875"
22925,0,0,0,1,16505,"1650,5",37486,"3748,6",30308,"6061,6","89698,1","339449,6","-249751,5","-2,784356636"
22926,1,0,1,0,36115,"3611,5",35099,"3509,9",33223,"6644,6","111558,4","63178,2","48380,2","0,4336759939"
22927,7,0,1,0,42571,"4257,1",42245,"4224,5",24869,"4973,8","118166,6",76041,"42125,6","0,35649329"
22928,5,0,1,0,28329,"2832,9",22011,"2201,1",31921,"6384,2",87295,"39619,8","47675,2","0,5461389541"
22929,1,0,1,0,19050,1905,32345,"3234,5",20867,"4173,4","77401,5",58221,"19180,5","0,2478052751"
22930,2,0,1,0,47927,"4792,7",25171,"2517,1",23071,"4614,2","103478,8","45307,8",58171,"0,5621537938"
22931,0,0,0,1,21301,"2130,1",42728,"4272,8",20238,"4047,6","90669,9","226665,6","-135995,7","-1,499899084"
22932,3,0,1,0,25334,"2533,4",25253,"2525,3",22906,"4581,2","78551,7","45455,4","33096,3","0,4213314289"
22933,3,0,1,0,39372,"3937,2",26199,"2619,9",46871,"9374,2","118999,1","47158,2","71840,9","0,6037096079"
22934,7,0,1,0,14402,"1440,2",12118,"1211,8",10918,"2183,6",40090,"21812,4","18277,6","0,4559141931"
22935,10,1,0,0,16485,"1648,5",44294,"4429,4",32017,"6403,4","98873,9",29673,"69200,9","0,6998904665"
22936,4,0,1,0,36576,"3657,6",24485,"2448,5",19351,"3870,2","86518,1",44073,"42445,1","0,490592142"
22937,11,1,0,0,22745,"2274,5",41210,4121,42573,"8514,6","112923,5",40941,"71982,5","0,6374448188"
22938,4,0,1,0,10372,"1037,2",16659,"1665,9",21019,"4203,8","50753,1","29986,2","20766,9","0,4091750061"
22939,5,0,1,0,27519,"2751,9",42863,"4286,3",28201,"5640,2","105621,2","77153,4","28467,8","0,2695273297"
22940,13,1,0,0,26607,"2660,7",32754,"3275,4",47804,"9560,8","113101,1","47892,6","65208,5","0,5765505375"
22941,12,1,0,0,49127,"4912,7",48310,4831,34149,"6829,8","141329,7","88428,6","52901,1","0,3743098584"
22942,10,1,0,0,14992,"1499,2",10028,"1002,8",10031,"2006,2",37553,"26985,6","10567,4","0,2813996219"
22943,11,1,0,0,39872,"3987,2",47857,"4785,7",26959,"5391,8","123460,9","71769,6","51691,3","0,418685592"
22944,11,1,0,0,10333,"1033,3",25554,"2555,4",20018,"4003,6","59493,7","18599,4","40894,3","0,6873719402"
22945,6,0,1,0,39689,"3968,9",45222,"4522,2",46772,"9354,4","140174,1","81399,6","58774,5","0,4192964321"
22946,12,1,0,0,44771,"4477,1",44927,"4492,7",14622,"2924,4","113289,8","80587,8",32702,"0,2886579374"
22947,6,0,1,0,49881,"4988,1",29814,"2981,4",44715,8943,"132379,5","53665,2","78714,3","0,5946109481"
22948,11,1,0,0,45108,"4510,8",49587,"4958,7",45294,"9058,8","149458,5","81194,4","68264,1","0,4567428417"
22949,1,0,1,0,32583,"3258,3",34988,"3498,8",24911,"4982,2","99239,1","62978,4","36260,7","0,3653872314"
22950,3,0,1,0,10596,"1059,6",42347,"4234,7",14443,"2888,6","72680,3","76224,6","-3544,3","-0,0487656215"
22951,14,1,0,0,40051,"4005,1",19843,"1984,3",41329,"8265,8","107212,4","72091,8","35120,6","0,3275796456"
22952,4,0,1,0,16821,"1682,1",31462,"3146,2",38881,"7776,2","91992,3","56631,6","35360,7","0,3843876064"
22953,0,0,0,1,14800,1480,22607,"2260,7",19127,"3825,4","60274,7","214222,4","-153947,7","-2,554101472"
22954,8,1,0,0,15956,"1595,6",35256,"3525,6",40324,"8064,8","96657,2","28720,8","67936,4","0,7028591766"
22955,2,0,1,0,26784,"2678,4",44782,"4478,2",33160,6632,"111882,6","80607,6",31275,"0,279534083"
22956,0,0,0,1,44213,"4421,3",35675,"3567,5",25839,"5167,8","113715,8","289396,8",-175681,"-1,544912844"
22957,6,0,1,0,42408,"4240,8",15228,"1522,8",43036,"8607,2","106435,6","27410,4","79025,2","0,7424696248"
22958,1,0,1,0,15423,"1542,3",14576,"1457,6",24415,4883,"57413,9","26236,8","31177,1","0,5430235535"
22959,7,0,1,0,43426,"4342,6",45418,"4541,8",10846,"2169,2","108574,4","81752,4",26822,"0,2470379758"
22960,14,1,0,0,28175,"2817,5",46186,"4618,6",47282,"9456,4","129079,1",50715,"78364,1","0,607101382"
22961,12,1,0,0,47981,"4798,1",40455,"4045,5",35682,"7136,4","132961,6","86365,8","46595,8","0,3504455422"
22962,7,0,1,0,45680,4568,38537,"3853,7",27220,5444,"119858,7","69366,6","50492,1","0,4212635378"
22963,1,0,1,0,43751,"4375,1",49840,4984,25789,"5157,8","128739,1",89712,"39027,1","0,3031487714"
22964,0,0,0,1,46614,"4661,4",22239,"2223,9",34711,"6942,2","110449,3","388763,2","-278313,9","-2,519833987"
22965,13,1,0,0,41955,"4195,5",27663,"2766,3",37452,"7490,4","114031,8",75519,"38512,8","0,337737368"
22966,6,0,1,0,25744,"2574,4",33400,3340,25818,"5163,6","90876,4",60120,"30756,4","0,3384421038"
22967,1,0,1,0,14481,"1448,1",19950,1995,37881,"7576,2","75755,1",35910,"39845,1","0,5259725088"
22968,13,1,0,0,20447,"2044,7",46618,"4661,8",28205,5641,"101976,5","36804,6","65171,9","0,6390874368"
22969,12,1,0,0,43687,"4368,7",28842,"2884,2",41698,"8339,6","121479,9","78636,6","42843,3","0,3526780974"
22970,6,0,1,0,38738,"3873,8",11729,"1172,9",48279,"9655,8","103792,7","21112,2","82680,5","0,7965926313"
22971,14,1,0,0,30156,"3015,6",36448,"3644,8",46670,9334,"119934,4","54280,8","65653,6","0,5474125855"
22972,14,1,0,0,32653,"3265,3",43265,"4326,5",35492,"7098,4","119001,8","58775,4","60226,4","0,5060965464"
22973,8,1,0,0,28374,"2837,4",48302,"4830,2",19670,3934,"104013,6","51073,2","52940,4","0,5089757493"
22974,13,1,0,0,14440,1444,23770,2377,11179,"2235,8",53210,25992,27218,"0,5115203909"
22975,10,1,0,0,49655,"4965,5",35992,"3599,2",19190,3838,"113401,7",89379,"24022,7","0,2118372123"
22976,3,0,1,0,29763,"2976,3",31305,"3130,5",21499,"4299,8","88673,8",56349,"32324,8","0,3645360862"
22977,10,1,0,0,47606,"4760,6",24721,"2472,1",12899,"2579,8","92458,7","85690,8","6767,9","0,07319916893"
22978,10,1,0,0,30045,"3004,5",38186,"3818,6",40295,8059,"115349,1",54081,"61268,1","0,5311536891"
22979,10,1,0,0,20895,"2089,5",44060,4406,19880,3976,"91330,5",37611,"53719,5","0,5881879547"
22980,6,0,1,0,14030,1403,43737,"4373,7",21744,"4348,8","85287,7","78726,6","6561,1","0,07692902963"
22981,1,0,1,0,34134,"3413,4",24338,"2433,8",25038,"5007,6","89357,2","43808,4","45548,8","0,509738443"
22982,10,1,0,0,35948,"3594,8",40305,"4030,5",48924,"9784,8","132802,3","64706,4","68095,9","0,5127614507"
22983,0,0,0,1,48718,"4871,8",37928,"3792,8",21490,4298,"116800,6",240688,"-123887,4","-1,060674346"
22984,1,0,1,0,44536,"4453,6",31645,"3164,5",27974,"5594,8","111773,1",56961,"54812,1","0,490387222"
22985,4,0,1,0,35576,"3557,6",20697,"2069,7",44289,"8857,8","106189,3","37254,6","68934,7","0,6491680424"
22986,7,0,1,0,14049,"1404,9",19209,"1920,9",34028,"6805,6","70611,8","34576,2","36035,6","0,5103339668"
22987,8,1,0,0,30660,3066,26480,2648,10626,"2125,2",73480,55188,18292,"0,2489384867"
22988,3,0,1,0,46749,"4674,9",18533,"1853,3",20757,"4151,4","92567,2","33359,4","59207,8","0,6396196493"
22989,13,1,0,0,17125,"1712,5",34204,"3420,4",47882,"9576,4","104343,9",30825,"73518,9","0,7045826349"
22990,6,0,1,0,27996,"2799,6",29375,"2937,5",47228,"9445,6","110336,1",52875,"57461,1","0,5207824094"
22991,6,0,1,0,36353,"3635,3",46968,"4696,8",37527,"7505,4","129180,1","84542,4","44637,7","0,3455462567"
22992,7,0,1,0,22644,"2264,4",24457,"2445,7",41265,8253,"93076,1","44022,6","49053,5","0,5270257349"
22993,13,1,0,0,49905,"4990,5",43880,4388,41660,8332,"144823,5",89829,"54994,5","0,3797346425"
22994,5,0,1,0,47901,"4790,1",38287,"3828,7",25880,5176,"120686,8","68916,6","51770,2","0,4289632338"
22995,8,1,0,0,38460,3846,33647,"3364,7",36922,"7384,4","116239,7",69228,"47011,7","0,4044375545"
22996,13,1,0,0,37244,"3724,4",45894,"4589,4",23263,"4652,6","114714,8","67039,2","47675,6","0,4156011256"
22997,1,0,1,0,19497,"1949,7",43997,"4399,7",30703,"6140,6","100546,4","79194,6","21351,8","0,2123576776"
22998,5,0,1,0,26557,"2655,7",48320,4832,28894,"5778,8","111258,7",86976,"24282,7","0,2182543927"
22999,9,1,0,0,36550,3655,29118,"2911,8",45281,"9056,2","117515,8",65790,"51725,8","0,4401603869"
23000,2,0,1,0,12477,"1247,7",14832,"1483,2",46389,"9277,8","76428,9","26697,6","49731,3","0,6506871092"
23001,13,1,0,0,28259,"2825,9",19942,"1994,2",21002,"4200,4","74023,1","50866,2","23156,9","0,3128334263"
23002,8,1,0,0,29776,"2977,6",49377,"4937,7",32562,"6512,4","119630,3","53596,8","66033,5","0,5519797242"
23003,0,0,0,1,30069,"3006,9",26475,"2647,5",19490,3898,"81688,4",218288,"-136599,6","-1,672203152"
23004,0,0,0,1,45582,"4558,2",49374,"4937,4",43052,"8610,4","147503,6","482182,4","-334678,8","-2,268953436"
23005,3,0,1,0,25379,"2537,9",20463,"2046,3",37567,"7513,4","87993,2","36833,4","51159,8","0,5814062905"
23006,4,0,1,0,40407,"4040,7",38166,"3816,6",23654,"4730,8","110084,3","68698,8","41385,5","0,3759437086"
23007,11,1,0,0,12496,"1249,6",48817,"4881,7",22985,4597,"90429,3","22492,8","67936,5","0,751266459"
23008,10,1,0,0,46758,"4675,8",48153,"4815,3",33879,"6775,8","138281,1","84164,4","54116,7","0,3913528313"
23009,2,0,1,0,40264,"4026,4",27563,"2756,3",30925,6185,"105534,7","49613,4","55921,3","0,529885431"
23010,3,0,1,0,43778,"4377,8",30670,3067,40130,8026,"122022,8",55206,"66816,8","0,5475763546"
23011,13,1,0,0,16032,"1603,2",12424,"1242,4",47559,"9511,8","78860,6","28857,6",50003,"0,6340682166"
